Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"FL0412200045STMI1","ST","679","Myclobutanil","0.0022","0.0013","M","Q","M","O","FR","","NC","D","1","","FL","","0.50"
"FL0412200046STMI1","ST","B41","Fenhexamid","0.21","0.035","M","","PM","O","FR","","NC","D","1","","FL","","3.0"
"FL0412200046STMI1","ST","160","Chlorpyrifos","0.0013","0.0008","M","Q","PM","O","FR","","NC","D","1","","FL","","0.2"
"FL0412200046STMI1","ST","901","Endosulfan II","0.19","0.004","M","","PM","O","FR","","NC","D","1","","FL","","2.0"
"FL0412200046STMI1","ST","900","Endosulfan I","0.097","0.0061","M","","PM","O","FR","","NC","D","1","","FL","","2.0"
"FL0412200046STMI1","ST","902","Endosulfan sulfate","0.049","0.004","M","","PM","O","FR","","NC","D","1","","FL","","2.0"
"FL0412200048STMI1","ST","607","Metalaxyl/Mefenoxam","0.085","0.019","M","","PM","O","FR","","NC","D","1","","TX","","10.0"
"FL0412200048STMI1","ST","338","Dichlorvos (DDVP)","0.015","0.0007","M","","PM","O","FR","","NC","D","1","","TX","","1"
"FL0412200048STMI1","ST","160","Chlorpyrifos","0.0083","0.0008","M","","PM","O","FR","","NC","D","1","","TX","","0.2"
"FL0412200052STMI1","ST","ADW","Triazole alanine (TA)","0.06","0.036","M","QV","M","O","FR","","NC","D","1","","CA","","NT"
"MD0401120001STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.28","0.04","M","","M","O","FR","","NC","D","1","","FL","","25"
"MD0401120005STCA1","ST","011","Captan","0.62","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0401120005STCA1","ST","338","Dichlorvos (DDVP)","0.078","0.002","M","","M","O","FR","","NC","D","1","","CA","","1"
"MD0401120021STCA1","ST","011","Captan","0.56","0.012","M","","M","O","FR","","NC","T","1","","FL","","25"
"MD0401120021STCA1","ST","901","Endosulfan II","0.01","0.006","M","Q","M","O","FR","","NC","T","1","","FL","","2.0"
"MD0401120021STCA1","ST","900","Endosulfan I","0.008","0.005","M","Q","M","O","FR","","NC","T","1","","FL","","2.0"
"MD0401120021STCA1","ST","902","Endosulfan sulfate","0.012","0.007","M","Q","M","O","FR","","NC","T","1","","FL","","2.0"
"MD0401120039STCA1","ST","624","Tetrahydrophthalimide (THPI)","1.2","0.04","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0401120039STCA1","ST","607","Metalaxyl/Mefenoxam","0.017","0.01","M","Q","M","O","FR","","NC","D","1","","CA","","10.0"
"MD0402090005STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.91","0.04","M","","M","O","FR","","NC","D","1","","TX","","25"
"MD0402090008STCA1","ST","B23","Fludioxonil","0.21","0.015","M","","M","O","FR","","OT","D","1","","CA","","2.0"
"MD0402090008STCA1","ST","967","Imidacloprid","0.015","0.009","M","Q","M","O","FR","","OT","D","1","","CA","","0.50"
"MD0402090008STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.6","0.04","M","","M","O","FR","","OT","D","1","","CA","","25"
"MD0402090008STCA1","ST","B22","Cyprodinil","0.52","0.008","M","","M","O","FR","","OT","D","1","","CA","","5.0"
"MD0402090039STCA1","ST","338","Dichlorvos (DDVP)","0.93","0.002","M","","M","O","FR","","NC","D","1","","CA","","1"
"MD0402090039STCA1","ST","011","Captan","1.8","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0403220001STCA1","ST","B82","Bifenazate","0.077","0.02","M","","SM","O","FR","","NC","D","1","","FL","","1.5"
"MD0403220001STCA1","ST","B22","Cyprodinil","0.037","0.008","M","","SM","O","FR","","NC","D","1","","FL","","5.0"
"MD0403220001STCA1","ST","159","Methomyl","4.1","0.014","M","X","SM","O","FR","","NC","D","1","","FL","","2"
"MD0403220001STCA1","ST","011","Captan","1.5","0.012","M","","M","O","FR","","NC","D","1","","FL","","25"
"MD0403220001STCA1","ST","624","Tetrahydrophthalimide (THPI)","1.2","0.04","M","","SM","O","FR","","NC","D","1","","FL","","25"
"MD0403220005STCA1","ST","011","Captan","0.35","0.012","M","","M","O","FR","Fresh","NC","D","1","","TX","","25"
"MD0403220005STCA1","ST","679","Myclobutanil","0.033","0.02","M","Q","SM","O","FR","Fresh","NC","D","1","","TX","","0.50"
"MD0403220008STCA1","ST","B22","Cyprodinil","0.18","0.008","M","","SM","O","FR","","NC","D","1","","CA","","5.0"
"MD0403220008STCA1","ST","011","Captan","0.15","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0403220008STCA1","ST","B23","Fludioxonil","0.12","0.015","M","","SM","O","FR","","NC","D","1","","CA","","2.0"
"MD0403220039STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.99","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0403220039STCA1","ST","B22","Cyprodinil","0.091","0.008","M","","SM","O","FR","","NC","D","1","","CA","","5.0"
"MD0403220039STCA1","ST","B23","Fludioxonil","0.025","0.015","M","Q","SM","O","FR","","NC","D","1","","CA","","2.0"
"MD0404190001STCA1","ST","967","Imidacloprid","0.015","0.009","M","Q","SM","O","FR","","NC","D","1","","CA","","0.50"
"MD0404190001STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.45","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0404190008STCA1","ST","011","Captan","0.27","0.012","M","","M","O","FR","","NC","D","1","","","","25"
"MD0404190008STCA1","ST","052","Malathion","0.013","0.004","M","","M","O","FR","","NC","D","1","","","","8"
"MD0404190039STCA1","ST","011","Captan","0.51","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0404190039STCA1","ST","B22","Cyprodinil","0.013","0.008","M","Q","SM","O","FR","","NC","D","1","","CA","","5.0"
"MD0404190039STCA1","ST","102","Carbaryl","0.01","0.002","M","","SM","O","FR","","NC","D","1","","CA","","10"
"MD0405240001STCA1","ST","679","Myclobutanil","0.033","0.02","M","Q","SM","O","FR","","NC","D","1","","CA","","0.50"
"MD0405240001STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","D","1","","CA","","25"
"MD0405240005STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.32","0.04","M","","SM","O","FR","","NC","D","1","","TX","","25"
"MD0405240005STCA1","ST","011","Captan","0.043","0.012","M","","M","O","FR","","NC","D","1","","TX","","25"
"MD0405240008STCA1","ST","011","Captan","0.071","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0405240008STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.24","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0405240039STCA1","ST","679","Myclobutanil","0.15","0.02","M","","SM","O","FR","","NC","D","1","","CA","","0.50"
"MD0406280001STCA1","ST","679","Myclobutanil","0.078","0.02","M","","SM","O","FR","","NC","B","1","","CA","","0.50"
"MD0406280001STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","B","1","","CA","","25"
"MD0406280005STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","D","1","","TX","","25"
"MD0407210005STCA1","ST","930","Bifenthrin","0.053","0.01","M","","SM","O","FR","","NC","D","1","","TX","","3.00"
"MD0407210005STCA1","ST","B22","Cyprodinil","0.035","0.008","M","","SM","O","FR","","NC","D","1","","TX","","5.0"
"MD0407210005STCA1","ST","679","Myclobutanil","0.033","0.02","M","Q","SM","O","FR","","NC","D","1","","TX","","0.50"
"MD0407210005STCA1","ST","B23","Fludioxonil","0.025","0.015","M","Q","SM","O","FR","","NC","D","1","","TX","","2.0"
"MD0407210005STCA1","ST","159","Methomyl","0.023","0.014","M","Q","SM","O","FR","","NC","D","1","","TX","","2"
"MD0407210005STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.25","0.04","M","","SM","O","FR","","NC","D","1","","TX","","25"
"MD0407210039STCA1","ST","159","Methomyl","0.68","0.014","M","","SM","O","FR","","NC","D","1","","CA","","2"
"MD0407210039STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","D","1","","CA","","25"
"MD0408180005STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.16","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0408180005STCA1","ST","B22","Cyprodinil","0.036","0.008","M","","SM","O","FR","","NC","D","1","","CA","","5.0"
"MD0408180005STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","D","1","","CA","","25"
"MD0408180005STCA1","ST","930","Bifenthrin","0.017","0.01","M","Q","SM","O","FR","","NC","D","1","","CA","","3.00"
"MD0409220001STCA1","ST","159","Methomyl","0.079","0.014","M","","SM","O","FR","","NC","D","1","","CA","","2"
"MD0409220005STCA1","ST","338","Dichlorvos (DDVP)","0.12","0.002","M","","M","O","FR","","NC","D","1","","CA","","1"
"MD0409220005STCA1","ST","808","Fenpropathrin","0.033","0.02","M","Q","SM","O","FR","","NC","D","1","","CA","","2.0"
"MD0409220005STCA1","ST","679","Myclobutanil","0.033","0.02","M","Q","SM","O","FR","","NC","D","1","","CA","","0.50"
"MD0409220005STCA1","ST","159","Methomyl","0.93","0.014","M","","SM","O","FR","","NC","D","1","","CA","","2"
"MD0409220005STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.39","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0409220008STCA1","ST","159","Methomyl","0.064","0.014","M","","SM","O","FR","","NC","D","1","","CA","","2"
"MD0409220008STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.27","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0409220039STCA1","ST","B82","Bifenazate","0.033","0.02","M","Q","SM","O","FR","","NC","D","1","","CA","","1.5"
"MD0409220039STCA1","ST","338","Dichlorvos (DDVP)","0.014","0.002","M","","M","O","FR","","NC","D","1","","CA","","1"
"MD0409220039STCA1","ST","052","Malathion","0.007","0.004","M","Q","M","O","FR","","NC","D","1","","CA","","8"
"MD0409220039STCA1","ST","159","Methomyl","0.62","0.014","M","","SM","O","FR","","NC","D","1","","CA","","2"
"MD0409220039STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.29","0.04","M","","SH","O","FR","","NC","D","1","","CA","","25"
"MD0409220039STCA1","ST","011","Captan","0.13","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0410200001STCA1","ST","011","Captan","0.28","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0410200001STCA1","ST","159","Methomyl","0.023","0.014","M","Q","SM","O","FR","","NC","D","1","","CA","","2"
"MD0410200005STCA1","ST","052","Malathion","0.046","0.004","M","","M","O","FR","","NC","D","1","","CA","","8"
"MD0410200005STCA1","ST","011","Captan","0.02","0.012","M","Q","M","O","FR","","NC","D","1","","CA","","25"
"MD0410200005STCA1","ST","338","Dichlorvos (DDVP)","0.012","0.002","M","","M","O","FR","","NC","D","1","","CA","","1"
"MD0410200005STCA1","ST","159","Methomyl","0.2","0.014","M","","SM","O","FR","","NC","D","1","","CA","","2"
"MD0410200039STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.92","0.04","M","","SM","O","FR","","NC","D","1","","CA","","25"
"MD0410200039STCA1","ST","B22","Cyprodinil","0.42","0.008","M","","SM","O","FR","","NC","D","1","","CA","","5.0"
"MD0410200039STCA1","ST","679","Myclobutanil","0.41","0.02","M","","SM","O","FR","","NC","D","1","","CA","","0.50"
"MD0410200039STCA1","ST","011","Captan","0.39","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0410200039STCA1","ST","B23","Fludioxonil","0.19","0.015","M","","SM","O","FR","","NC","D","1","","CA","","2.0"
"MD0410200039STCA1","ST","930","Bifenthrin","0.057","0.01","M","","SM","O","FR","","NC","D","1","","CA","","3.00"
"MD0411170001STCA1","ST","011","Captan","0.19","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0411170005STCA1","ST","607","Metalaxyl/Mefenoxam","0.017","0.01","M","Q","SM","O","FR","","NC","D","1","","TX","","10.0"
"MD0411170005STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.38","0.04","M","","SM","O","FR","","NC","D","1","","TX","","25"
"MD0411170005STCA1","ST","011","Captan","0.17","0.012","M","","M","O","FR","","NC","D","1","","TX","","25"
"MD0411170036STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.82","0.04","M","","SM","O","FR","","NC","T","1","","CA","","25"
"MD0411170036STCA1","ST","607","Metalaxyl/Mefenoxam","0.017","0.01","M","Q","SM","O","FR","","NC","T","1","","CA","","10.0"
"MD0411170039STCA1","ST","011","Captan","0.12","0.012","M","","M","O","FR","","NC","D","1","","CA","","25"
"MD0411170039STCA1","ST","B22","Cyprodinil","0.035","0.008","M","","SM","O","FR","","NC","D","1","","CA","","5.0"
"MD0411170039STCA1","ST","679","Myclobutanil","0.033","0.02","M","Q","SM","O","FR","","NC","D","1","","CA","","0.50"
"MD0411170039STCA1","ST","607","Metalaxyl/Mefenoxam","0.033","0.01","M","","SM","O","FR","","NC","D","1","","CA","","10.0"
"MD0411170039STCA1","ST","B23","Fludioxonil","0.025","0.015","M","Q","SM","O","FR","","NC","D","1","","CA","","2.0"
"MD0411170039STCA1","ST","338","Dichlorvos (DDVP)","0.007","0.002","M","","M","O","FR","","NC","D","1","","CA","","1"
"MD0411170039STCA1","ST","052","Malathion","0.61","0.004","M","","M","O","FR","","NC","D","1","","CA","","8"
"MI0401200018STMI1","ST","011","Captan","7.2","0.019","M","","PM","O","FR","","NC","D","1","","FL","","25"
"MI0401200018STMI1","ST","902","Endosulfan sulfate","0.007","0.004","M","Q","PM","O","FR","","NC","D","1","","FL","","2.0"
"MI0401200046STMI1","ST","011","Captan","2.3","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0401200046STMI1","ST","B41","Fenhexamid","0.51","0.01","M","","PM","O","FR","","NC","D","1","","CA","","3.0"
"MI0401200056STMI1","ST","679","Myclobutanil","0.64","0.0013","M","X","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0401200084STMI1","ST","930","Bifenthrin","0.067","0.04","M","Q","PM","O","FR","","NC","D","1","","FL","","3.00"
"MI0401200084STMI1","ST","011","Captan","4.3","0.019","M","","PM","O","FR","","NC","D","1","","FL","","25"
"MI0402170004STMI1","ST","011","Captan","0.9","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0402170004STMI1","ST","679","Myclobutanil","0.0053","0.0013","M","","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0402170004STMI1","ST","B41","Fenhexamid","0.035","0.01","M","","PM","O","FR","","NC","D","1","","CA","","3.0"
"MI0402170042STMI1","ST","011","Captan","0.032","0.019","M","Q","PM","O","FR","","NC","D","1","","CA","","25"
"MI0402170042STMI1","ST","679","Myclobutanil","0.0022","0.0013","M","Q","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0402170047STMI1","ST","607","Metalaxyl/Mefenoxam","0.15","0.019","M","","PM","O","FR","","NC","D","1","","CA","","10.0"
"MI0402170047STMI1","ST","B41","Fenhexamid","0.017","0.01","M","Q","PM","O","FR","","NC","D","1","","CA","","3.0"
"MI0402170047STMI1","ST","011","Captan","3.8","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0402170048STMI1","ST","011","Captan","3.6","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0402170048STMI1","ST","607","Metalaxyl/Mefenoxam","0.032","0.019","M","Q","PM","O","FR","","NC","D","1","","CA","","10.0"
"MI0403150008STMI1","ST","967","Imidacloprid","0.036","0.01","M","","PM","O","FR","","NC","D","1","","CA","","0.50"
"MI0403150042STMI1","ST","B41","Fenhexamid","0.52","0.01","M","","PM","O","FR","","NC","D","1","","CA","","3.0"
"MI0403150044STMI1","ST","011","Captan","0.21","0.019","M","","PM","O","FR","","NC","D","1","","FL","","25"
"MI0403150044STMI1","ST","902","Endosulfan sulfate","0.014","0.004","M","","PM","O","FR","","NC","D","1","","FL","","2.0"
"MI0403150050STMI1","ST","B22","Cyprodinil","0.9","0.092","M","","PM","O","FR","","NC","D","1","","FL","","5.0"
"MI0403150056STMI1","ST","011","Captan","0.34","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0404190018STMI1","ST","011","Captan","0.35","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0404190018STMI1","ST","ABC","Spinosad A","0.035","0.021","M","Q","PM","O","FR","","NC","D","1","","CA","","1.0"
"MI0404190038STMI1","ST","679","Myclobutanil","0.0047","0.0013","M","","ME","A","FR","","NC","D","1","","CA","","0.50"
"MI0404190043STMI1","ST","052","Malathion","0.03","0.0007","M","","PM","O","FR","","NC","D","1","","CA","","8"
"MI0404190045STMI1","ST","011","Captan","1.1","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0404190056STMI1","ST","011","Captan","0.31","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0405170004STMI1","ST","011","Captan","0.29","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0405170004STMI1","ST","679","Myclobutanil","0.013","0.0013","M","","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0405170004STMI1","ST","B41","Fenhexamid","0.041","0.01","M","","PM","O","FR","","NC","D","1","","CA","","3.0"
"MI0405170008STMI1","ST","011","Captan","0.21","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0405170008STMI1","ST","ADW","Triazole alanine (TA)","0.06","0.036","M","QV","M","O","FR","","NC","D","1","","CA","","NT"
"MI0405170021STMI1","ST","967","Imidacloprid","0.017","0.01","M","Q","PM","O","FR","","NC","D","1","","CA","","0.50"
"MI0405170021STMI1","ST","011","Captan","0.35","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0405170042STMI1","ST","679","Myclobutanil","0.033","0.0013","M","","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0405170042STMI1","ST","011","Captan","0.074","0.019","M","","PM","O","FR","","NC","D","1","","CA","","25"
"MI0405170043STMI1","ST","B41","Fenhexamid","0.047","0.01","M","","PM","O","FR","Punnets","NC","D","1","","CA","","3.0"
"MI0405170043STMI1","ST","052","Malathion","0.0032","0.0007","M","","PM","O","FR","Punnets","NC","D","1","","CA","","8"
"MI0405170043STMI1","ST","204","Acephate","0.0022","0.0013","M","Q","PM","O","FR","Punnets","NC","D","1","","CA","","0.02"
"MI0405170043STMI1","ST","808","Fenpropathrin","0.2","0.018","M","","PM","O","FR","Punnets","NC","D","1","","CA","","2.0"
"MI0406210008STMI1","ST","052","Malathion","0.088","0.0007","M","","PM","R","FR","","NC","D","1","","CA","","8"
"MI0406210008STMI1","ST","679","Myclobutanil","0.08","0.0013","M","","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0406210008STMI1","ST","ADW","Triazole alanine (TA)","0.06","0.036","M","QV","M","O","FR","","NC","D","1","","CA","","NT"
"MI0406210008STMI1","ST","011","Captan","0.28","0.019","M","","PM","R","FR","","NC","D","1","","CA","","25"
"MI0406210031STMI1","ST","808","Fenpropathrin","0.073","0.018","M","","PM","R","FR","","NC","D","1","","CA","","2.0"
"MI0406210031STMI1","ST","052","Malathion","0.034","0.0007","M","","PM","R","FR","","NC","D","1","","CA","","8"
"MI0406210031STMI1","ST","679","Myclobutanil","0.0063","0.0013","M","","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0406210042STMI1","ST","011","Captan","0.032","0.019","M","Q","PM","R","FR","","NC","D","1","","CA","","25"
"MI0406210042STMI1","ST","679","Myclobutanil","0.0022","0.0013","M","Q","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0406210043STMI1","ST","808","Fenpropathrin","0.084","0.018","M","","PM","R","FR","","NC","D","1","","CA","","2.0"
"MI0406210043STMI1","ST","052","Malathion","0.045","0.0007","M","","PM","R","FR","","NC","D","1","","CA","","8"
"MI0406210043STMI1","ST","679","Myclobutanil","0.0022","0.0013","M","Q","M","O","FR","","NC","D","1","","CA","","0.50"
"MI0406210046STMI1","ST","011","Captan","1.2","0.019","M","","PM","R","FR","","NC","D","1","","CA","","25"
"MI0406210046STMI1","ST","ABC","Spinosad A","0.035","0.021","M","Q","PM","R","FR","","NC","D","1","","CA","","1.0"
"MI0406210046STMI1","ST","052","Malathion","0.019","0.0007","M","","PM","R","FR","","NC","D","1","","CA","","8"
"MI0407190004STMI1","ST","679","Myclobutanil","0.025","0.0013","M","","M","O","FR","","NC","D","1","","CA","","0.50"
