"Program","Year","Period","Week Ending","State","State ANSI","Data Item","Data label 1","Data label 2","Value","CV (%)"
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"10,900",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"277,842,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"2,507,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"230",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"3,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"FLORIDA","12","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"2,504,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"700",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"5,993,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"27,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"39",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"1,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NEW YORK","36","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"26,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,100",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"24,684,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"149,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"135",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"24,528,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","146,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","PROCESSING - PRODUCTION","MEASURED IN $",NA,"156,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","3,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","150",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"NORTH CAROLINA","37","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"149,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"1,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"9,881,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"85,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"85",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"3,705,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","19,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"2,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"6,176,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","64,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","3,200",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"OREGON","41","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"83,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"800",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"7,985,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"76,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"95",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"1,000",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","(D)",NA
"SURVEY",2017,"YEAR - AUG FORECAST",NA,"WASHINGTON","53","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"75,000",NA
"SURVEY",2016,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"105",NA
"SURVEY",2016,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"123",NA
"SURVEY",2016,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"45.9",NA
"SURVEY",2016,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"166",NA
"SURVEY",2016,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"166",NA
"SURVEY",2016,"MARKETING YEAR",NA,"FLORIDA","12","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"0",NA
"SURVEY",2016,"MARKETING YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"235",NA
"SURVEY",2016,"MARKETING YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"235",NA
"SURVEY",2016,"MARKETING YEAR",NA,"NEW YORK","36","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"0",NA
"SURVEY",2016,"MARKETING YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"187",NA
"SURVEY",2016,"MARKETING YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"187",NA
"SURVEY",2016,"MARKETING YEAR",NA,"NORTH CAROLINA","37","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"0",NA
"SURVEY",2016,"MARKETING YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"86.7",NA
"SURVEY",2016,"MARKETING YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"108",NA
"SURVEY",2016,"MARKETING YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"83",NA
"SURVEY",2016,"MARKETING YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"116",NA
"SURVEY",2016,"MARKETING YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"205",NA
"SURVEY",2016,"MARKETING YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"88",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"38,200",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"38,500",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"2,849,626,000",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"27,122,000",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"710",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"2,562,053,000",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","20,829,700",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"27,100",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"287,573,000",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"6,075,000",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","6,265,200",NA
"SURVEY",2016,"YEAR",NA,"CALIFORNIA","06","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"27,094,900",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"9,500",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"9,600",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"323,285,000",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"1,947,500",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"205",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"323,285,000",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","1,947,500",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","PROCESSING - PRODUCTION","MEASURED IN $",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","0",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","0",NA
"SURVEY",2016,"YEAR",NA,"FLORIDA","12","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"1,947,500",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"1,260",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"1,400",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"11,844,000",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"50,400",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"40",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"11,844,000",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","50,400",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","PROCESSING - PRODUCTION","MEASURED IN $",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","0",NA
"SURVEY",2016,"YEAR",NA,"NEW YORK","36","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"50,400",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,100",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","ACRES PLANTED",NA,NA,"1,200",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"24,684,000",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"132,000",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"120",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"24,684,000",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","132,000",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","PROCESSING - PRODUCTION","MEASURED IN $",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","0",NA
"SURVEY",2016,"YEAR",NA,"NORTH CAROLINA","37","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"132,000",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"2,400",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","ACRES PLANTED",NA,NA,"2,500",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"20,195,000",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"232,800",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"97",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"3,769,000",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","34,900",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"0",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"16,426,000",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"79,000",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","197,900",NA
"SURVEY",2016,"YEAR",NA,"OREGON","41","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"232,800",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"1,300",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","ACRES PLANTED",NA,NA,"1,400",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"14,077,000",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"122,200",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"94",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"6,007,000",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","29,300",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,"1,200",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"8,070,000",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"61,000",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","91,700",NA
"SURVEY",2016,"YEAR",NA,"WASHINGTON","53","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"121,000",NA
"SURVEY",2015,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"67.7",NA
"SURVEY",2015,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"73.9",NA
"SURVEY",2015,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"45.8",NA
"SURVEY",2015,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"119",NA
"SURVEY",2015,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"119",NA
"SURVEY",2015,"MARKETING YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"254",NA
"SURVEY",2015,"MARKETING YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"254",NA
"SURVEY",2015,"MARKETING YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"164",NA
"SURVEY",2015,"MARKETING YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"164",NA
"SURVEY",2015,"MARKETING YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"86",NA
"SURVEY",2015,"MARKETING YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"170",NA
"SURVEY",2015,"MARKETING YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"73",NA
"SURVEY",2015,"MARKETING YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"112",NA
"SURVEY",2015,"MARKETING YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2015,"MARKETING YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"(D)",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"40,500",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"40,500",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"1,875,483,000",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"27,697,000",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"685",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,596,240,000",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"21,600,000",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"279,243,000",NA
"SURVEY",2015,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"6,097,000",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"10,900",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"11,000",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"290,598,000",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"2,442,000",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"225",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"290,598,000",NA
"SURVEY",2015,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"2,442,000",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"800",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"960",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"7,366,000",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"29,000",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"36",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"7,366,000",NA
"SURVEY",2015,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"29,000",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,100",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","ACRES PLANTED",NA,NA,"1,200",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"23,452,000",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"143,000",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"130",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"23,452,000",NA
"SURVEY",2015,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"143,000",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"1,400",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","ACRES PLANTED",NA,NA,"1,500",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"13,255,000",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"155,000",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"111",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"3,400,000",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"20,000",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"9,855,000",NA
"SURVEY",2015,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"135,000",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"910",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","ACRES PLANTED",NA,NA,"950",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"7,840,000",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"70,000",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"77",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"(D)",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"(D)",NA
"SURVEY",2015,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"(D)",NA
