"Sample ID","Commod","Pesticide Code","Pesticide Name","Test Class","Concentration","LOD","pp_","Confirm 1","Confirm 2","Annotate","Quantitate","Mean","Extract","Determ","EPA Tolerance (ppm)","pesticide_name_clean"
"FL0411140029STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"FL0411150064STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"FL0412200045STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"FL0412200046STMI1","ST","901","Endosulfan II","A",0.19,0.004,"M","T",NA,NA,"PM","O","805","60","2","endosulfan ii"
"FL0412200046STMI1","ST","900","Endosulfan I","A",0.097,0.0061,"M","T",NA,NA,"PM","O","805","60","2","endosulfan i"
"FL0412200046STMI1","ST","902","Endosulfan sulfate","A",0.049,0.004,"M","T",NA,NA,"PM","O","805","60","2","endosulfan sulfate"
"FL0412200048STMI1","ST","338","Dichlorvos (DDVP)","C",0.015,7e-04,"M","CD",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"MD0401120005STCA1","ST","338","Dichlorvos (DDVP)","C",0.078,0.002,"M","C","M",NA,"M","O","550","02","1","dichlorvos (ddvp)"
"MD0401120021STCA1","ST","900","Endosulfan I","A",0.008,0.005,"M","C","M","Q","M","O","551","05","2","endosulfan i"
"MD0401120021STCA1","ST","902","Endosulfan sulfate","A",0.012,0.007,"M","C","M","Q","M","O","551","05","2","endosulfan sulfate"
"MD0402090008STCA1","ST","967","Imidacloprid","A",0.015,0.009,"M","LT",NA,"Q","M","O","553","62","0.5","imidacloprid"
"MD0403220001STCA1","ST","808","Fenpropathrin","O",0.65,0.02,"M","MO",NA,NA,"SM","O","552","07","2","fenpropathrin"
"MD0403220001STCA1","ST","159","Methomyl","E",4.1,0.014,"M","LT",NA,"X","SM","O","553","62","2","methomyl"
"MD0404190001STCA1","ST","967","Imidacloprid","A",0.015,0.009,"M","LT",NA,"Q","SM","O","553","62","0.5","imidacloprid"
"MD0405240005STCA1","ST","967","Imidacloprid","A",0.033,0.009,"M","LT",NA,NA,"SM","O","553","62","0.5","imidacloprid"
"MD0406280001STCA1","ST","159","Methomyl","E",0.33,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0407210005STCA1","ST","159","Methomyl","E",0.023,0.014,"M","LT",NA,"Q","SM","O","553","62","2","methomyl"
"MD0407210039STCA1","ST","159","Methomyl","E",0.68,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0408180005STCA1","ST","930","Bifenthrin","O",0.017,0.01,"M","MO",NA,"Q","SM","O","552","07","3","bifenthrin"
"MD0409220001STCA1","ST","159","Methomyl","E",0.079,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0409220005STCA1","ST","159","Methomyl","E",0.93,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0409220005STCA1","ST","338","Dichlorvos (DDVP)","C",0.12,0.002,"M","M","C",NA,"M","O","554","02","1","dichlorvos (ddvp)"
"MD0409220005STCA1","ST","808","Fenpropathrin","O",0.033,0.02,"M","MO",NA,"Q","SM","O","552","07","2","fenpropathrin"
"MD0409220008STCA1","ST","159","Methomyl","E",0.064,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0409220039STCA1","ST","159","Methomyl","E",0.62,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0409220039STCA1","ST","052","Malathion","C",0.007,0.004,"M","M","C","Q","M","O","554","02","8","malathion"
"MD0410200005STCA1","ST","159","Methomyl","E",0.2,0.014,"M","LT",NA,NA,"SM","O","553","62","2","methomyl"
"MD0410200005STCA1","ST","338","Dichlorvos (DDVP)","C",0.012,0.002,"M","C",NA,NA,"M","O","554","02","1","dichlorvos (ddvp)"
"MD0410200039STCA1","ST","930","Bifenthrin","O",0.057,0.01,"M","MO",NA,NA,"SM","O","552","07","3","bifenthrin"
"MD0410200039STCA1","ST","159","Methomyl","E",3.7,0.014,"M","LT",NA,"X","SM","O","553","62","2","methomyl"
"MD0411170039STCA1","ST","338","Dichlorvos (DDVP)","C",0.007,0.002,"M","C",NA,NA,"M","O","554","02","1","dichlorvos (ddvp)"
"MD0411170039STCA1","ST","052","Malathion","C",0.61,0.004,"M","M","C",NA,"M","O","554","02","8","malathion"
"MI0401200018STMI1","ST","901","Endosulfan II","A",0.007,0.004,"M","C",NA,"Q","PM","O","805","60","2","endosulfan ii"
"MI0401200084STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"MI0403150008STMI1","ST","967","Imidacloprid","A",0.036,0.01,"M","L",NA,NA,"PM","O","805","61","0.5","imidacloprid"
"MI0403150044STMI1","ST","808","Fenpropathrin","O",0.53,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"MI0404190043STMI1","ST","052","Malathion","C",0.03,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"MI0405170021STMI1","ST","967","Imidacloprid","A",0.017,0.01,"M","L",NA,"Q","PM","O","805","61","0.5","imidacloprid"
"MI0405170042STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"MI0405170043STMI1","ST","052","Malathion","C",0.0032,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"MI0405170043STMI1","ST","204","Acephate","C",0.0022,0.0013,"M","C",NA,"Q","PM","O","805","02","0.02","acephate"
"MI0406210008STMI1","ST","338","Dichlorvos (DDVP)","C",0.0053,7e-04,"M","C",NA,NA,"PM","R","805","02","1","dichlorvos (ddvp)"
"MI0406210008STMI1","ST","052","Malathion","C",0.088,7e-04,"M","M","C",NA,"PM","R","805","02","8","malathion"
"MI0406210031STMI1","ST","808","Fenpropathrin","O",0.073,0.018,"M","MO",NA,NA,"PM","R","805","07","2","fenpropathrin"
"MI0406210031STMI1","ST","052","Malathion","C",0.034,7e-04,"M","M","C",NA,"PM","R","805","02","8","malathion"
"MI0406210043STMI1","ST","808","Fenpropathrin","O",0.084,0.018,"M","MO",NA,NA,"PM","R","805","07","2","fenpropathrin"
"MI0406210043STMI1","ST","052","Malathion","C",0.045,7e-04,"M","M","C",NA,"PM","R","805","02","8","malathion"
"MI0407190056STMI1","ST","808","Fenpropathrin","O",0.38,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"MI0408160005STMI1","ST","338","Dichlorvos (DDVP)","C",0.0011,7e-04,"M","C",NA,"Q","PM","O","805","02","1","dichlorvos (ddvp)"
"MI0408160040STMI1","ST","338","Dichlorvos (DDVP)","C",0.0041,7e-04,"M","C",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"MI0408160056STMI1","ST","052","Malathion","C",0.02,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"MI0408160084STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"MI0408160084STMI1","ST","052","Malathion","C",0.056,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"MI0409200042STMI1","ST","204","Acephate","C",0.0022,0.0013,"M","C",NA,"Q","PM","O","805","02","0.02","acephate"
"MI0409200046STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"MI0410180056STMI1","ST","052","Malathion","C",0.036,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"MI0411150005STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"MI0411150005STMI1","ST","967","Imidacloprid","A",0.017,0.01,"M","L",NA,"Q","PM","O","805","61","0.5","imidacloprid"
"MI0412200030STMI1","ST","900","Endosulfan I","A",0.13,0.0061,"M","T",NA,NA,"PM","O","805","60","2","endosulfan i"
"MI0412200030STMI1","ST","902","Endosulfan sulfate","A",0.066,0.004,"M","T",NA,NA,"PM","O","805","60","2","endosulfan sulfate"
"MI0412200038STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"MI0412200039STMI1","ST","338","Dichlorvos (DDVP)","C",0.42,7e-04,"M","CD",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"NY0402180054STMI1","ST","930","Bifenthrin","O",0.27,0.04,"M","MO",NA,NA,"PM","O","805","07","3","bifenthrin"
"NY0403170186STMI1","ST","052","Malathion","C",0.0055,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0403170272STMI1","ST","052","Malathion","C",0.14,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"NY0406220017STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","R","805","07","2","fenpropathrin"
"NY0406220017STMI1","ST","052","Malathion","C",0.0088,7e-04,"M","M","C",NA,"PM","R","805","02","8","malathion"
"NY0406220055STMI1","ST","102","Carbaryl","E",0.19,0.0018,"M","L",NA,NA,"PM","R","805","61","10","carbaryl"
"NY0406220079STMI1","ST","052","Malathion","C",0.0012,7e-04,"M","C",NA,"Q","PM","R","805","02","8","malathion"
"NY0406220113STMI1","ST","102","Carbaryl","E",0.13,0.0018,"M","L",NA,NA,"PM","R","805","61","10","carbaryl"
"NY0406220242STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","R","805","07","3","bifenthrin"
"NY0406220242STMI1","ST","052","Malathion","C",0.011,7e-04,"M","M","C",NA,"PM","R","805","02","8","malathion"
"NY0406220254STMI1","ST","102","Carbaryl","E",0.17,0.0018,"M","L",NA,NA,"PM","R","805","61","10","carbaryl"
"NY0406220265STMI1","ST","901","Endosulfan II","A",0.007,0.004,"M","C",NA,"Q","PM","R","805","60","2","endosulfan ii"
"NY0407200031STMI1","ST","052","Malathion","C",0.0048,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0407200068STMI1","ST","052","Malathion","C",0.0032,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0407200068STMI1","ST","808","Fenpropathrin","O",0.077,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"NY0407200113STMI1","ST","338","Dichlorvos (DDVP)","C",0.044,7e-04,"M","CD",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"NY0407200127STMI1","ST","052","Malathion","C",0.0042,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0407200219STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"NY0407200219STMI1","ST","052","Malathion","C",0.0034,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0407200242STMI1","ST","808","Fenpropathrin","O",0.19,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"NY0408170015STMI1","ST","052","Malathion","C",0.017,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"NY0408170079STMI1","ST","902","Endosulfan sulfate","A",0.007,0.004,"M","C",NA,"Q","PM","O","805","60","2","endosulfan sulfate"
"NY0408170113STMI1","ST","900","Endosulfan I","A",0.0102,0.0061,"M","C",NA,"Q","PM","O","805","60","2","endosulfan i"
"NY0408170113STMI1","ST","901","Endosulfan II","A",0.032,0.004,"M","C",NA,NA,"PM","O","805","60","2","endosulfan ii"
"NY0408170153STMI1","ST","052","Malathion","C",0.0012,7e-04,"M","C",NA,"Q","PM","O","805","02","8","malathion"
"NY0408170262STMI1","ST","052","Malathion","C",0.0053,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0408170265STMI1","ST","204","Acephate","C",0.0022,0.0013,"M","C",NA,"Q","PM","O","805","02","0.02","acephate"
"NY0409210068STMI1","ST","338","Dichlorvos (DDVP)","C",0.005,7e-04,"M","C",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"NY0409210068STMI1","ST","052","Malathion","C",0.0032,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0409210071STMI1","ST","808","Fenpropathrin","O",0.18,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"NY0409210079STMI1","ST","338","Dichlorvos (DDVP)","C",0.0061,7e-04,"M","C",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"NY0409210242STMI1","ST","024","Diazinon","C",0.0016,0.001,"M","M","C","Q","PM","O","805","02","0.5","diazinon"
"NY0409210265STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"NY0409210265STMI1","ST","052","Malathion","C",0.0037,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0409210272STMI1","ST","102","Carbaryl","E",0.066,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"NY0409210272STMI1","ST","052","Malathion","C",0.0098,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"NY0409210272STMI1","ST","902","Endosulfan sulfate","A",0.007,0.004,"M","T","C","Q","PM","O","805","60","2","endosulfan sulfate"
"NY0410190079STMI1","ST","808","Fenpropathrin","O",0.2,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"NY0410190079STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,NA,"PM","O","805","02","0.2","chlorpyrifos"
"NY0410190113STMI1","ST","052","Malathion","C",0.0012,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"NY0410190265STMI1","ST","808","Fenpropathrin","O",0.38,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"NY0411160156STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"NY0411160262STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"NY0412210258STMI1","ST","930","Bifenthrin","O",0.3,0.04,"M","MO",NA,NA,"PM","O","805","07","3","bifenthrin"
"OH0401260100STMI1","ST","102","Carbaryl","E",0.041,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"OH0401260100STMI1","ST","967","Imidacloprid","A",0.13,0.01,"M","L",NA,NA,"PM","O","805","61","0.5","imidacloprid"
"OH0401260304STMI1","ST","052","Malathion","C",0.05,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"OH0401260405STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"OH0404260104STMI1","ST","967","Imidacloprid","A",0.017,0.01,"M","L",NA,NA,"PM","O","805","61","0.5","imidacloprid"
"OH0404260401STMI1","ST","338","Dichlorvos (DDVP)","C",0.066,7e-04,"M","CD",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"OH0404260401STMI1","ST","052","Malathion","C",0.033,7e-04,"M","M","CD",NA,"PM","O","805","02","8","malathion"
"OH0404260412STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"OH0405240105STMI1","ST","052","Malathion","C",0.025,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"OH0405240105STMI1","ST","338","Dichlorvos (DDVP)","C",0.018,7e-04,"M","C",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"OH0405240405STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"OH0405240407STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"OH0406280104STMI1","ST","808","Fenpropathrin","O",0.95,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"OH0406280107STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"OH0406280107STMI1","ST","052","Malathion","C",0.025,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"OH0406280107STMI1","ST","102","Carbaryl","E",0.003,0.0018,"M","L",NA,"Q","PM","O","805","61","10","carbaryl"
"OH0406280400STMI1","ST","102","Carbaryl","E",0.086,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"OH0407260100STMI1","ST","808","Fenpropathrin","O",0.12,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"OH0407260410STMI1","ST","052","Malathion","C",0.03,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"OH0407260410STMI1","ST","338","Dichlorvos (DDVP)","C",0.044,7e-04,"M","CD",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"OH0408230412STMI1","ST","052","Malathion","C",0.014,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"OH0409270212STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"OH0410250112STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"OH0410250112STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"OH0410250113STMI1","ST","808","Fenpropathrin","O",0.12,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"OH0410250206STMI1","ST","808","Fenpropathrin","O",0.18,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"TX0401260104STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"TX0401260419STMI1","ST","102","Carbaryl","E",0.015,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"TX0402230104STMI1","ST","967","Imidacloprid","A",0.017,0.01,"M","L",NA,"Q","PM","O","805","61","0.5","imidacloprid"
"TX0403220408STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"TX0403220419STMI1","ST","967","Imidacloprid","A",0.017,0.01,"M","L",NA,"Q","PM","O","805","61","0.5","imidacloprid"
"TX0404260408STMI1","ST","967","Imidacloprid","A",0.017,0.01,"M","L",NA,"Q","PM","O","805","61","0.5","imidacloprid"
"TX0405240211STMI1","ST","930","Bifenthrin","O",0.26,0.04,"M","MO",NA,NA,"PM","O","805","07","3","bifenthrin"
"TX0406280030STMI1","ST","052","Malathion","C",0.012,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"TX0406280104STMI1","ST","102","Carbaryl","E",0.23,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"TX0406280104STMI1","ST","338","Dichlorvos (DDVP)","C",0.0043,7e-04,"M","C",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"TX0406280201STMI1","ST","930","Bifenthrin","O",0.067,0.04,"M","MO",NA,"Q","PM","O","805","07","3","bifenthrin"
"TX0407260040STMI1","ST","338","Dichlorvos (DDVP)","C",0.0011,7e-04,"M","C",NA,"Q","PM","O","805","02","1","dichlorvos (ddvp)"
"TX0407260040STMI1","ST","102","Carbaryl","E",0.015,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"TX0407260104STMI1","ST","338","Dichlorvos (DDVP)","C",0.0011,7e-04,"M","C",NA,"Q","PM","O","805","02","1","dichlorvos (ddvp)"
"TX0407260104STMI1","ST","052","Malathion","C",0.03,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"TX0408230020STMI1","ST","901","Endosulfan II","A",0.031,0.004,"M","C",NA,NA,"PM","O","805","60","2","endosulfan ii"
"TX0408230020STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"TX0408230020STMI1","ST","902","Endosulfan sulfate","A",0.019,0.004,"M","C",NA,NA,"PM","O","805","60","2","endosulfan sulfate"
"TX0408230104STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"TX0408230104STMI1","ST","052","Malathion","C",0.0066,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"TX0408230201STMI1","ST","052","Malathion","C",0.0012,7e-04,"M","C",NA,"Q","PM","O","805","02","8","malathion"
"TX0408230201STMI1","ST","102","Carbaryl","E",0.015,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"TX0408230419STMI1","ST","052","Malathion","C",0.013,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"TX0409270030STMI1","ST","902","Endosulfan sulfate","A",0.017,0.004,"M","C",NA,NA,"PM","O","805","60","2","endosulfan sulfate"
"TX0409270030STMI1","ST","338","Dichlorvos (DDVP)","C",0.0092,7e-04,"M","CD","C",NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"TX0409270104STMI1","ST","338","Dichlorvos (DDVP)","C",0.04,7e-04,"M","CD","C",NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"TX0409270104STMI1","ST","902","Endosulfan sulfate","A",0.028,0.004,"M","C",NA,NA,"PM","O","805","60","2","endosulfan sulfate"
"TX0409270104STMI1","ST","901","Endosulfan II","A",0.016,0.004,"M","C",NA,NA,"PM","O","805","60","2","endosulfan ii"
"TX0409270105STMI1","ST","052","Malathion","C",0.02,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"TX0409270105STMI1","ST","338","Dichlorvos (DDVP)","C",0.018,7e-04,"M","CD","C",NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"TX0409270408STMI1","ST","102","Carbaryl","E",0.3,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"TX0409270409STMI1","ST","338","Dichlorvos (DDVP)","C",0.017,7e-04,"M","CD","C",NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"TX0410250105STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"TX0410250201STMI1","ST","052","Malathion","C",0.017,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"TX0410250409STMI1","ST","052","Malathion","C",0.034,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"TX0410250419STMI1","ST","808","Fenpropathrin","O",0.072,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"TX0410250419STMI1","ST","052","Malathion","C",0.01,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"TX0411220206STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"TX0411220406STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"WA0402230010STMI1","ST","160","Chlorpyrifos","C",0.0013,8e-04,"M","C",NA,"Q","PM","O","805","02","0.2","chlorpyrifos"
"WA0404260012STMI1","ST","102","Carbaryl","E",0.033,0.0018,"M","L",NA,NA,"PM","O","805","61","10","carbaryl"
"WA0405240023STMI1","ST","808","Fenpropathrin","O",0.061,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"WA0406280004STMI1","ST","052","Malathion","C",0.0042,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"WA0406280010STMI1","ST","808","Fenpropathrin","O",0.089,0.018,"M","MO",NA,NA,"PM","O","805","07","2","fenpropathrin"
"WA0406280010STMI1","ST","052","Malathion","C",0.024,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"WA0406280031STMI1","ST","808","Fenpropathrin","O",0.03,0.018,"M","MO",NA,"Q","PM","O","805","07","2","fenpropathrin"
"WA0406280031STMI1","ST","338","Dichlorvos (DDVP)","C",0.024,7e-04,"M","CD",NA,NA,"PM","O","805","02","1","dichlorvos (ddvp)"
"WA0406280031STMI1","ST","052","Malathion","C",0.012,7e-04,"M","C",NA,NA,"PM","O","805","02","8","malathion"
"WA0407260002STMI1","ST","052","Malathion","C",0.013,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
"WA0407260004STMI1","ST","052","Malathion","C",0.037,7e-04,"M","M","C",NA,"PM","O","805","02","8","malathion"
